"filename","caption","negative_caption","type","subtype","correct"
"000000314294.jpg","An elephant standing in a shaded cleaning in a wooded area.","An elephant standing in a shaded clearing next to a river in a wooded area.","add","obj","1"
"000000240754.jpg","a black sheep and others in a corral together","A black sheep, a donkey, and others are in a corral together.","add","obj","1"
"000000272566.jpg","A man and young girl surrounded by various fruits.","A man, young girl, and monkey are surrounded by various fruits.","add","obj","1"
"000000290248.jpg","A crowd of people standing in the middle of a street.","A crowd of people and a giraffe standing in the middle of a street.","add","obj","1"
"000000127182.jpg","This is a black and white photo of a white kitchen.","This is a black and white photo and a painting of a white kitchen.","add","obj","1"
"000000138819.jpg","A bathroom sink beside a toilet and blue trashcan.","A bathroom sink and a showerhead beside a toilet and blue trashcan.","add","obj","1"
"000000212166.jpg","A small child eating a plate of food with their hands. ","A small child is eating watermelon and a plate of food with their hands.","add","obj","1"
"000000176634.jpg","A zebra playing on a field with logs of tree","A zebra and a monkey playing on a field with logs of tree.","add","obj","1"
"000000099428.jpg","a laptop and three cellphones on a yellow table","A laptop, headphones, and three cellphones are on a yellow table.","add","obj","1"
"000000079837.jpg","The moon shining down on a harbor full of ships.","The moon shining down on a harbor full of ships and submarines.","add","obj","1"
"000000297578.jpg","A man holding matches and a cigarette in his mouth.","A man holding matches, a cigarette in his mouth, and an umbrella.","add","obj","1"
"000000426329.jpg","Rows of cylindrical cakes for sale in a bakery, seen behind glass.","Rows of cylindrical cakes for sale in a bakery, seen behind glass with a customer admiring them.","add","obj","1"
"000000026465.jpg","The opened  laptop is sitting on the table along with other technological tools.","The opened laptop is sitting on the table along with a notepad and other technological tools.","add","obj","1"
"000000159458.jpg","A dog is sitting on a neatly made bed while someone looks on. ","A dog is sitting on a neatly made bed while someone and a teddy bear look on.","add","obj","0"
"000000551439.jpg","A woman that is holding a book sitting on a bed.","A woman that is holding a book and a candle sitting on a bed.","add","obj","1"
"000000001490.jpg","Black and white of a person wearing a wetsuit standing on a surfboard and holding out a paddle, in a large body of water outside.","A person and a dolphin wearing a wetsuit are standing on a surfboard and holding out a paddle in a large body of water outside.","add","obj","1"
"000000290163.jpg","A little girl puts her hand in a pasta dish. ","A little girl puts her spoon and hand in a pasta dish.","add","obj","1"
"000000150265.jpg","People walking down a city sidewalk showing one with headphones.","People walking down a city sidewalk showing one with headphones and another with an umbrella.","add","obj","1"
"000000360097.jpg","A gate is near lots and lots of luggage that is all grouped together in different clusters.","A security guard is standing near a gate and lots and lots of luggage that is all grouped together in different clusters.","add","obj","1"
"000000000724.jpg","A stop sign installed upside down on a street corner","An upside-down stop sign and a bicycle on a street corner.","add","obj","1"
"000000051961.jpg","a coin meter that has paint all over it","A coin meter that has paint and a camera all over it.","add","obj","1"
"000000218362.jpg","Multiple time pieces displayed on the wall and on a flat surface.","Multiple time pieces and a painting are displayed on the wall and on a flat surface.","add","obj","1"
"000000205647.jpg","A huge Fed Ex truck with three different containers that the truck is pulling.","A huge Fed Ex truck with three different containers and a motorcycle that the truck is pulling.","add","obj","1"
"000000356498.jpg","a plate of polents a tomatoe and brocolli","A plate of polenta and mushrooms, a tomato, and broccoli.","add","obj","1"
"000000375015.jpg","a black bear walking toward a rock ","A black bear walking toward a birdhouse and a rock.","add","obj","1"
"000000008021.jpg","An audience is looking at an film of a man taking that is projected onto a wall. ","An audience is looking at a film of a monkey taking that is projected onto a wall.","add","obj","1"
"000000286994.jpg","One elephant standing away from the rest of the herd, drinking water.","One elephant standing away from the rest of the herd, drinking water and smelling flowers.","add","obj","1"
"000000023899.jpg","Three young men playing Wii on a projection television.","Three young men are playing Wii on a coffee table in front of a projection television.","add","obj","1"
"000000379453.jpg","A military jet flying through the air, overhead.","A military jet and a bird are flying through the air, overhead.","add","obj","1"
"000000541055.jpg","A group of people on skis at a peak of a mountain.","A group of people on skis and paragliders are at a peak of a mountain.","add","obj","1"
"000000199977.jpg","A biplane leaves a smoke trail while doing a trick.","A biplane and a helicopter leave smoke trails while doing tricks.","add","obj","1"
"000000342971.jpg","A man catching a green Frisbee next to a  field.","A man and a child are catching a green Frisbee next to a field.","add","obj","1"
"000000074058.jpg","A bunch of bikes that are sitting on the sidewalk.","A bunch of bikes that are sitting next to a bench on the sidewalk.","add","obj","1"
"000000002299.jpg","A group of children standing and sitting beside each other. ","A group of children are standing and sitting beside each other, with a large paint canvas in front of them.","add","obj","1"
"000000000885.jpg","A man holding a tennis racket playing tennis.","A man and a woman holding tennis rackets are playing tennis.","add","obj","0"
"000000395633.jpg","A red and black boat floating on top of water.","A red and black boat and a sailboat are floating on top of water.","add","obj","1"
"000000076731.jpg","A pen is sitting on top of a laptop.","A pen and a charger are sitting on top of a laptop.","add","obj","1"
"000000076731.jpg","A wooden table with a purple laptop and orange pen.","A wooden table with a purple laptop, an orange pen, and a coffee mug.","add","obj","1"
"000000273198.jpg","a fire hydrant that has dirty, brown water inside","An umbrella and a fire hydrant that has dirty, brown water inside are on the sidewalk.","add","obj","1"
"000000456303.jpg","A person on a snowboard who is performing a trick.","A person on a ski and snowboard who is performing a trick.","add","obj","1"
"000000058029.jpg","a bathroom with a big mirror above the sink","A bathroom with a big mirror above the sink and a flower vase.","add","obj","1"
"000000311180.jpg","A hand holding a child's pair of scissors.","A hand holding a child's pair of scissors and a pencil.","add","obj","1"
"000000046252.jpg","a baseball player with a bat on the field","A baseball player with a bat and a mitt on the field.","add","obj","1"
"000000314709.jpg","a person riding skis on a snowy slope","A person riding skis on a snowy slope while a hot air balloon floats in the sky above.","add","obj","1"
"000000166391.jpg","Traffic is stopped at a red stop light.","Traffic is stopped at a red stop light with a police car parked nearby.","add","obj","1"
"000000183648.jpg","Three people standing next to a large elephant","Three people standing next to a large elephant and a monkey.","add","obj","1"
"000000111179.jpg","Looking up at a clock tower with a weather vane","Looking up at a clock tower with a flag and a weather vane.","add","obj","1"
"000000014439.jpg","A group of people standing on a field flying a colorful kite.","A group of people standing on a field flying a colorful kite and playing with a beach ball.","add","obj","1"
