"filename","caption","negative_caption","type","subtype","index","hn_img_0","hn_img_1","hn_img_2","hn_img_3"
"000000361268.jpg","A brown and white cow standing in front of an iron fence.","A polka-dotted brown and white cow standing in front of an iron fence.","add","att","2460","2460_000000361268_0.jpg","2460_000000361268_1.jpg","2460_000000361268_2.jpg","2460_000000361268_3.jpg"
"000000159458.jpg","A dog sits on top of a bed in a room.","A dog sits on top of a canopy bed in a room.","add","att","2461","2461_000000159458_0.jpg","2461_000000159458_1.jpg","2461_000000159458_2.jpg","2461_000000159458_3.jpg"
"000000302165.jpg","An indoor farm area with cows in individual stations sitting and standing on hay.","An indoor farm area with cows in motorized individual stations sitting and standing on hay.","add","att","2462","2462_000000302165_0.jpg","2462_000000302165_1.jpg","2462_000000302165_2.jpg","2462_000000302165_3.jpg"
"000000137246.jpg","A woman in brown shirt holding a hotdog by tables with umbrellas.","A woman in brown shirt holding a hotdog by overcrowded tables with umbrellas.","add","att","2463","2463_000000137246_0.jpg","2463_000000137246_1.jpg","2463_000000137246_2.jpg","2463_000000137246_3.jpg"
"000000398237.jpg","A small child is holding onto lawn decorations.","A laughing small child is holding onto lawn decorations.","add","att","2464","2464_000000398237_0.jpg","2464_000000398237_1.jpg","2464_000000398237_2.jpg","2464_000000398237_3.jpg"
"000000555050.jpg","A street scene with a car passing by.","A desolate street scene with a car passing by.","add","att","2465","2465_000000555050_0.jpg","2465_000000555050_1.jpg","2465_000000555050_2.jpg","2465_000000555050_3.jpg"
"000000201072.jpg","A man in a defensive stance with a tennis racquet.","A man in a defensive stance with a tennis racquet that has a leather grip.","add","att","2466","2466_000000201072_0.jpg","2466_000000201072_1.jpg","2466_000000201072_2.jpg","2466_000000201072_3.jpg"
"000000544605.jpg","A bunch of brown signs on a pole.","A bunch of brown signs on a crooked pole.","add","att","2467","2467_000000544605_0.jpg","2467_000000544605_1.jpg","2467_000000544605_2.jpg","2467_000000544605_3.jpg"
"000000322352.jpg","A dining room with some plants are seen.","A marble tiled dining room with some plants are seen.","add","att","2468","2468_000000322352_0.jpg","2468_000000322352_1.jpg","2468_000000322352_2.jpg","2468_000000322352_3.jpg"
"000000268996.jpg","A street sign in front of a skyscraper","A flashing street sign in front of a skyscraper.","add","att","2469","2469_000000268996_0.jpg","2469_000000268996_1.jpg","2469_000000268996_2.jpg","2469_000000268996_3.jpg"
"000000141821.jpg","Gourmet food on a picnic table with drinks","Gourmet food on a picnic table with fizzy drinks.","add","att","2470","2470_000000141821_0.jpg","2470_000000141821_1.jpg","2470_000000141821_2.jpg","2470_000000141821_3.jpg"
"000000461275.jpg","Street signs on the corner of Furnace St and Crapo St.","Glowing street signs on the corner of Furnace St and Crapo St.","add","att","2471","2471_000000461275_0.jpg","2471_000000461275_1.jpg","2471_000000461275_2.jpg","2471_000000461275_3.jpg"
"000000078915.jpg","A picture of a person playing in a tennis game.","A picture of a left-handed person playing in a tennis game.","add","att","2472","2472_000000078915_0.jpg","2472_000000078915_1.jpg","2472_000000078915_2.jpg","2472_000000078915_3.jpg"
"000000153343.jpg","A giant bear and mouse on display at the mall.","A fluffy giant bear and mouse on display at the mall.","add","att","2473","2473_000000153343_0.jpg","2473_000000153343_1.jpg","2473_000000153343_2.jpg","2473_000000153343_3.jpg"
"000000218091.jpg","A bedroom with a large bed sitting next to a black dresser.","A bedroom with a large bed sitting next to an antique black dresser.","add","att","2474","2474_000000218091_0.jpg","2474_000000218091_1.jpg","2474_000000218091_2.jpg","2474_000000218091_3.jpg"
"000000501523.jpg","A cat laying down in a bathroom sink.","A cat laying down in a marble bathroom sink.","add","att","2475","2475_000000501523_0.jpg","2475_000000501523_1.jpg","2475_000000501523_2.jpg","2475_000000501523_3.jpg"
"000000396274.jpg","Green plants and climbing vines in a garden plot.","Green plants and climbing vines in a fenced garden plot.","add","att","2476","2476_000000396274_0.jpg","2476_000000396274_1.jpg","2476_000000396274_2.jpg","2476_000000396274_3.jpg"
"000000293804.jpg","A room with two sofas and a fireplace.","A room with two velvet sofas and a fireplace.","add","att","2477","2477_000000293804_0.jpg","2477_000000293804_1.jpg","2477_000000293804_2.jpg","2477_000000293804_3.jpg"
"000000022969.jpg","A large giraffe looks at a smaller giraffe looking over a fence.","A large giraffe looks at a smaller giraffe looking over an electric fence.","add","att","2478","2478_000000022969_0.jpg","2478_000000022969_1.jpg","2478_000000022969_2.jpg","2478_000000022969_3.jpg"
"000000201646.jpg","A young man playing with video game controllers.","A young man playing with wireless video game controllers.","add","att","2479","2479_000000201646_0.jpg","2479_000000201646_1.jpg","2479_000000201646_2.jpg","2479_000000201646_3.jpg"
"000000117908.jpg","A cat standing next to an open refrigerator door.","A cat standing next to a cracked open refrigerator door.","add","att","2480","2480_000000117908_0.jpg","2480_000000117908_1.jpg","2480_000000117908_2.jpg","2480_000000117908_3.jpg"
"000000236166.jpg","A man in period costume holds a dog in period costume.","A man in sequined period costume holds a dog in period costume.","add","att","2481","2481_000000236166_0.jpg","2481_000000236166_1.jpg","2481_000000236166_2.jpg","2481_000000236166_3.jpg"
"000000033707.jpg","Adult giraffe standing next to young one by the building","Adult giraffe standing next to young one by the huge building.","add","att","2482","2482_000000033707_0.jpg","2482_000000033707_1.jpg","2482_000000033707_2.jpg","2482_000000033707_3.jpg"
"000000148719.jpg","A red Dodge truck is parked near another Dodge.","A red Dodge truck is parked near a rusty Dodge.","add","att","2483","2483_000000148719_0.jpg","2483_000000148719_1.jpg","2483_000000148719_2.jpg","2483_000000148719_3.jpg"
"000000454750.jpg","two zebras standing in line with the head of one resting on the back of the other","Two spotted zebras standing in line with the head of one resting on the back of the other.","add","att","2484","2484_000000454750_0.jpg","2484_000000454750_1.jpg","2484_000000454750_2.jpg","2484_000000454750_3.jpg"
"000000308531.jpg","A large tall building with a clock on the top.","A large tall glass-walled building with a clock on the top.","add","att","2485","2485_000000308531_0.jpg","2485_000000308531_1.jpg","2485_000000308531_2.jpg","2485_000000308531_3.jpg"
"000000140640.jpg","Three women that are standing in front of a table.","Three women that are standing in front of a glass table.","add","att","2486","2486_000000140640_0.jpg","2486_000000140640_1.jpg","2486_000000140640_2.jpg","2486_000000140640_3.jpg"
"000000116208.jpg","Large baked pizza served on stand at table with beverages.","Large baked pizza served on stand at marble table with beverages.","add","att","2487","2487_000000116208_0.jpg","2487_000000116208_1.jpg","2487_000000116208_2.jpg","2487_000000116208_3.jpg"
"000000417285.jpg","A three frame photo combination showcases two types of pie on the right and left side with a coffee in the middle.","An ornate three frame photo combination showcases two types of pie on the right and left side with a coffee in the middle.","add","att","2488","2488_000000417285_0.jpg","2488_000000417285_1.jpg","2488_000000417285_2.jpg","2488_000000417285_3.jpg"
"000000193348.jpg","A child brushing their teeth in a bathroom.","A child brushing their sparkling teeth in a bathroom.","add","att","2489","2489_000000193348_0.jpg","2489_000000193348_1.jpg","2489_000000193348_2.jpg","2489_000000193348_3.jpg"
"000000214720.jpg","A smiling guy sitting at a table with some food.","A bald smiling guy sitting at a table with some food.","add","att","2490","2490_000000214720_0.jpg","2490_000000214720_1.jpg","2490_000000214720_2.jpg","2490_000000214720_3.jpg"
"000000088269.jpg","a plate with a bowl of  tomato soup and two halves of a grilled cheese sandwich.","A wooden plate with a bowl of tomato soup and two halves of a grilled cheese sandwich.","add","att","2491","2491_000000088269_0.jpg","2491_000000088269_1.jpg","2491_000000088269_2.jpg","2491_000000088269_3.jpg"
"000000163057.jpg","People fly kites in a large park in the middle of a city.","People fly sparkling kites in a large park in the middle of a city.","add","att","2492","2492_000000163057_0.jpg","2492_000000163057_1.jpg","2492_000000163057_2.jpg","2492_000000163057_3.jpg"
"000000002157.jpg","A table topped with a cake covered in berries next to a plate of sandwiches.","A crystal table topped with a cake covered in berries next to a plate of sandwiches.","add","att","2493","2493_000000002157_0.jpg","2493_000000002157_1.jpg","2493_000000002157_2.jpg","2493_000000002157_3.jpg"
"000000379800.jpg","Small train like structure riding down a train way.","Small train like structure riding down a dark train way.","add","att","2494","2494_000000379800_0.jpg","2494_000000379800_1.jpg","2494_000000379800_2.jpg","2494_000000379800_3.jpg"
"000000093437.jpg","A man in a jacket and hat looks at the camera.","A man in a velvet jacket and hat looks at the camera.","add","att","2495","2495_000000093437_0.jpg","2495_000000093437_1.jpg","2495_000000093437_2.jpg","2495_000000093437_3.jpg"
"000000099182.jpg","A man in a black jacket is flipping through a large book.","A bald man in a black jacket is flipping through a large book.","add","att","2496","2496_000000099182_0.jpg","2496_000000099182_1.jpg","2496_000000099182_2.jpg","2496_000000099182_3.jpg"
"000000082180.jpg","Two stuffed teddy bears sitting on a wooden chair in a yard.","Two stuffed teddy bears sitting on an ornate wooden chair in a yard.","add","att","2497","2497_000000082180_0.jpg","2497_000000082180_1.jpg","2497_000000082180_2.jpg","2497_000000082180_3.jpg"
"000000236784.jpg","there are two large dogs sleeping on the couch","There are two large dogs sleeping on the leather couch.","add","att","2498","2498_000000236784_0.jpg","2498_000000236784_1.jpg","2498_000000236784_2.jpg","2498_000000236784_3.jpg"
"000000414034.jpg","A child wearing a baseball cap with a remote control and a sippy cup.","A child wearing a sparkly baseball cap with a remote control and a sippy cup.","add","att","2499","2499_000000414034_0.jpg","2499_000000414034_1.jpg","2499_000000414034_2.jpg","2499_000000414034_3.jpg"
"000000008021.jpg","People watching an on screen presentation of a gentleman in a suit.","People watching a holographic on screen presentation of a gentleman in a suit.","add","att","2500","2500_000000008021_0.jpg","2500_000000008021_1.jpg","2500_000000008021_2.jpg","2500_000000008021_3.jpg"
"000000376442.jpg","A black plush toy sitting on the lid of a toilet.","A black plush toy sitting on the metallic lid of a toilet.","add","att","2501","2501_000000376442_0.jpg","2501_000000376442_1.jpg","2501_000000376442_2.jpg","2501_000000376442_3.jpg"
"000000104782.jpg","A red stop sign with a green street sign posted above it.","A red stop sign with a trilingual green street sign posted above it.","add","att","2502","2502_000000104782_0.jpg","2502_000000104782_1.jpg","2502_000000104782_2.jpg","2502_000000104782_3.jpg"
"000000130599.jpg","A man is pretending to hit a statue of a giraffe.","A man is pretending to hit a bronze statue of a giraffe.","add","att","2503","2503_000000130599_0.jpg","2503_000000130599_1.jpg","2503_000000130599_2.jpg","2503_000000130599_3.jpg"
"000000189310.jpg","A lime green room with older style furnishings and curtains.","A lime green room with wooden older style furnishings and curtains.","add","att","2504","2504_000000189310_0.jpg","2504_000000189310_1.jpg","2504_000000189310_2.jpg","2504_000000189310_3.jpg"
"000000176606.jpg","A sheep standing up against the side of a house covered in grass.","A sheep standing up against the side of a house covered in brownish grass.","add","att","2505","2505_000000176606_0.jpg","2505_000000176606_1.jpg","2505_000000176606_2.jpg","2505_000000176606_3.jpg"
"000000216739.jpg","A giraffe standing next to a very large tree.","A giraffe standing next to a very large flowering tree.","add","att","2506","2506_000000216739_0.jpg","2506_000000216739_1.jpg","2506_000000216739_2.jpg","2506_000000216739_3.jpg"
"000000410880.jpg","A stuffed bear is sitting outside an eatery.","A musical stuffed bear is sitting outside an eatery.","add","att","2507","2507_000000410880_0.jpg","2507_000000410880_1.jpg","2507_000000410880_2.jpg","2507_000000410880_3.jpg"
"000000111951.jpg","A couple of white bathroom sinks sitting next to a toilet.","A couple of white bathroom sinks sitting next to an auto clean toilet.","add","att","2508","2508_000000111951_0.jpg","2508_000000111951_1.jpg","2508_000000111951_2.jpg","2508_000000111951_3.jpg"
"000000166287.jpg","A couple of cows and some birds flying in the sky.","A couple of striped cows and some birds flying in the sky.","add","att","2509","2509_000000166287_0.jpg","2509_000000166287_1.jpg","2509_000000166287_2.jpg","2509_000000166287_3.jpg"
"000000397327.jpg","A white toilet sitting next to a bathroom sink.","An auto-cleaning white toilet sitting next to a bathroom sink.","add","att","2510","2510_000000397327_0.jpg","2510_000000397327_1.jpg","2510_000000397327_2.jpg","2510_000000397327_3.jpg"
